event_id,sta_lat,sta_lon,mmi,pga,pgv,psa03,psa10,psa30,r_hypo,hypo_lat,hypo_lon,magnitude,hypo_depth,n_dyfi,vs30,inst_to_mmi_dist,std_mmi_boot,mean_mmi_boot,std_pga_at_dyfi,std_pgv_at_dyfi,std_psa03_at_dyfi,std_psa10_at_dyfi,std_psa30_at_dyfi,mmi_from_pgv,mmi_res_pgv,mmi_from_pga,mmi_res_pga,mmi_from_psa03,mmi_res_psa03,mmi_from_psa10,mmi_res_psa10,mmi_from_psa30,mmi_res_psa30,CA Vs30
9613261,34.14844,-118.17113,2.0,1.2301739999999999,0.0507,2.418165,0.22563000000000002,0.020600999999999998,27.74968758,34.289,-118.40299999999999,4.05,8.44,3,891.0,1.4627106580000002,0.0,2.0,0.1239289583,0.1149882197,0.15830629359999998,0.1319450079,0.08975647086,1.8098672717533395,0.1901327282466605,1.8974389414088382,0.10256105859116182,1.8865777845680842,0.11342221543191577,1.3071930301844796,0.6928069698155204,1.5334263870120894,0.46657361298791056,896.5088
9613261,34.08377,-118.59899999999999,2.237216143,5.867361,0.1463,6.500106,0.365913,0.031392,30.28259194,34.289,-118.40299999999999,4.05,8.44,1,352.0,0.6217236344,0.0,2.237216143,0.1101898099,0.1002439252,0.1447176413,0.1150264395,0.06822617267000002,2.552909159404207,-0.3156930164042069,2.9713162694718402,-0.7341001264718403,2.634086222531283,-0.39687007953128317,1.762851791051156,0.47436435194884385,2.0514517614779657,0.18576438152203423,426.5421
9613261,34.13677,-118.1283,2.8055779210000003,2.4132599999999997,0.1106,5.727078,0.439488,0.084366,31.55639082,34.289,-118.40299999999999,4.05,8.44,16,398.0,1.13497628,0.18528022670000002,2.73360324,0.11969628560000001,0.1104149667,0.1541609919,0.12669735810000002,0.08281028817000001,2.3743200366439585,0.43125788435604173,2.373266291743312,0.4323116292566884,2.541157616420514,0.2644203045794864,1.935516916402276,0.8700610045977242,2.5537894747986494,0.2517884462013509,499.65768
9613261,34.01467,-118.45617,2.5034947999999995,3.520809,0.1455,7.047503999999999,1.6716240000000002,0.094176,32.02611811,34.289,-118.40299999999999,4.05,8.44,14,375.0,1.222585499,0.2789017019,2.535986428,0.120922738,0.111737352,0.1553657398,0.1282147495,0.08479526748999999,2.5494086001832312,-0.04591380018323177,2.627525736149596,-0.12403093614959637,2.6934303902027708,-0.1899355902027713,2.8371632637160977,-0.33366846371609826,2.609683629499971,-0.10618882949997133,473.9156
9613261,34.27128,-118.74427,2.674433875,4.0211190000000006,0.207,6.088086,1.5745049999999998,0.110853,32.5315125,34.289,-118.40299999999999,4.05,8.44,8,287.0,0.7128885640000001,0.3686965811,2.819293425,0.11228639439999999,0.102474762,0.1468168263,0.1175862477,0.07131777151,2.774476407821669,-0.10004253282166875,2.716967649123652,-0.042533774123652,2.58602319662801,0.08841067837199024,2.797911487644514,-0.12347761264451407,2.6925280657192765,-0.018094190719276426,293.5622
9613261,34.15037,-118.10156,2.30713326,3.777831,0.1588,6.732603,0.896634,0.048069,32.81821926,34.289,-118.40299999999999,4.05,8.44,11,390.0,1.3452080030000002,0.22662189600000002,2.295835511,0.1225165125,0.11345916,0.1569268837,0.1301904647,0.08740874392,2.6052502321938835,-0.29811697219388344,2.674955829598307,-0.36782256959830706,2.6598799613438766,-0.35274670134387653,2.428672937723854,-0.12153967772385377,2.2679557004770365,0.039177559522963534,467.60947
9613261,34.01916,-118.28596999999999,2.0026679769999998,2.4731009999999998,0.1256,6.868962,0.753408,0.05886,32.97711291,34.289,-118.40299999999999,4.05,8.44,6,335.0,1.042456192,0.2464877711,2.143466089,0.11830800279999999,0.10892084369999999,0.1527936489,0.1249829036,0.08059125712000001,2.4555147699197306,-0.45284679291973085,2.389754786531565,-0.3870868095315654,2.6745966630836753,-0.6719286860836755,2.314539624413352,-0.31187164741335227,2.3708632497925386,-0.36819527279253883,336.3873
9613261,34.00033,-118.37794,4.385009428,5.1012,0.2805,10.85967,1.9796580000000001,0.109872,33.2697284,34.289,-118.40299999999999,4.05,8.44,3,359.0,1.459671568,0.9206265664,4.300801751,0.12389369539999999,0.11495000970000001,0.1582719021,0.1319011632,0.08969750092,2.968461312420505,1.416548115579495,2.8771220583670134,1.5078873696329866,3.0107807825036836,1.3742286454963164,2.948075136636115,1.436934291363885,2.688011373367788,1.6969980546322119,525.505
9613261,34.483990000000006,-118.11762,1.0,4.265388,0.1455,10.139616,0.61803,0.03924,35.03021354,34.289,-118.40299999999999,4.05,8.44,1,458.0,1.9812549919999998,0.0,1.0,0.1291745637,0.1206922416,0.1633963085,0.1384901759,0.09872596612,2.5494086001832312,-1.5494086001832312,2.756665655625172,-1.7566656556251719,2.9604270293188475,-1.9604270293188475,2.1846484118406777,-1.1846484118406777,2.1648364766973915,-1.1648364766973915,447.3615
9613261,34.14647,-118.76698999999999,2.3565125940000002,2.535885,0.0911,3.7817550000000004,0.6405930000000001,0.036297,37.98055086,34.289,-118.40299999999999,4.05,8.44,4,402.0,1.293541566,0.12716771400000002,2.472280928,0.1218610992,0.1127506367,0.15628549,0.1293774587,0.08632938103,2.250492014150307,0.10602057984969315,2.4066307242495144,-0.05011813024951417,2.2365525094526313,0.11996008454736895,2.208163085891131,0.14834950810886927,2.1252223040020595,0.23129028999794077,351.9
9613261,34.61462,-118.29104,2.237216143,1.914912,0.0603,3.6924839999999994,0.21091500000000002,0.01962,38.56925401,34.289,-118.40299999999999,4.05,8.44,1,391.0,1.370599387,0.0,2.237216143,0.1228306015,0.1137989263,0.15723395869999998,0.1305803348,0.08792826674000001,1.9732885673441283,0.26392757565587166,2.217560586395617,0.019655556604382785,2.2190191521549627,0.01819699084503723,1.2436350840431682,0.9935810589568317,1.4603233052208022,0.7768928377791977,351.9001
9613261,34.156,-118.82021,2.0,0.956475,0.0403,0.959418,0.59841,0.036297,41.96884693,34.289,-118.40299999999999,4.05,8.44,2,376.0,1.26932925,0.4442616583,1.75,0.1215460624,0.1124102991,0.155976894,0.128986933,0.08581285302000001,1.5935119501262078,0.40648804987379217,1.670109666152824,0.3298903338471759,1.1157398924228414,0.8842601075771586,2.163492233032028,-0.1634922330320281,2.1252223040020595,-0.12522230400205947,422.62003
9613261,34.28085,-118.9049,3.0915846730000003,1.482291,0.1019,3.253977,1.3743809999999999,0.079461,46.88652403,34.289,-118.40299999999999,4.05,8.44,1,331.0,0.859443648,0.0,3.0915846730000003,0.1152119981,0.1055994879,0.1497301719,0.1211717626,0.07575109944,2.322016050489447,0.7695686225105534,2.045176795458564,1.0464078775414363,2.126231150086567,0.9653535229134333,2.7087657664472884,0.3828189065527119,2.5233537589316954,0.5682309140683048,293.49924
9613261,33.8693,-118.33106000000001,2.0,2.416203,0.1032,4.319343,0.538569,0.131454,47.88612978,34.289,-118.40299999999999,4.05,8.44,1,281.0,1.274600549,0.0,2.0,0.1216150931,0.11248486099999999,0.15604453,0.12907249029999998,0.08592590687000001,2.330109155018053,-0.3301091550180528,2.374086714083684,-0.3740867140836839,2.3341065816452407,-0.33410658164524065,2.0943984222854075,-0.09439842228540751,2.7791389009305005,-0.7791389009305005,433.7392
9613261,34.39727,-118.91807,2.237216143,2.91357,0.1799,5.528916000000001,1.073214,0.083385,49.52183365,34.289,-118.40299999999999,4.05,8.44,1,280.0,1.320511968,0.0,2.237216143,0.1222060234,0.1131234316,0.1566231403,0.129805228,0.0868966177,2.6848958101179603,-0.44767966711796037,2.5000893721747532,-0.2628732291747533,2.515312266917711,-0.2780961239177109,2.546560338381861,-0.3093441953818612,2.5478464299293977,-0.31063028692939776,351.9
9613261,33.78816,-117.844,1.0,0.527778,0.0256,1.366533,0.14715,0.011772,76.32640753,34.289,-118.40299999999999,4.05,8.44,4,232.0,1.4446348409999998,0.0,1.0,0.12371827390000001,0.1147599546,0.15810078,0.1316830815,0.08940441502,1.1658807247267138,-0.16588072472671378,1.1330071988859567,-0.1330071988859567,1.4106754347646568,-0.41067543476465684,1.0,0.0,1.0,0.0,447.0045
9613261,34.139,-118.36399999999999,3.500110668,26.487,1.37,69.15853800000001,10.710558,2.946924,19.03394018,34.289,-118.40299999999999,4.05,8.44,18,413.0,1.031216256,0.1630411409,3.525446735,0.1181320986,0.10873173900000001,0.1526201202,0.1247659125,0.08031222353999999,3.9809792337199177,-0.48086856571991765,3.9859307101795043,-0.48582004217950425,4.369590089144451,-0.8694794211444505,4.055240248020382,-0.5551295800203824,4.359335202992268,-0.859224534992268,351.64426
9613261,34.288000000000004,-118.40700000000001,2.237216143,97.119,2.54,47.76489,24.9174,24.8193,8.448728151000001,34.289,-118.40299999999999,4.05,8.44,1,449.0,0.9447186667,0.0,2.237216143,0.1167195349,0.10721489769999999,0.1512243409,0.1230253895,0.07808904069,4.375105563431308,-2.1378894204313084,5.753574374986659,-3.516358231986659,4.097944522201203,-1.8607283792012033,4.608943094261876,-2.3717269512618757,6.1887629596789235,-3.9515468166789236,450.4949
9613261,34.258,-118.301,3.887118975,14.715,0.54,30.961340999999997,3.8151089999999996,1.159542,13.07512103,34.289,-118.40299999999999,4.05,8.44,16,373.0,1.112086702,0.2369639211,3.906868965,0.1193622727,0.1100552213,0.1538323711,0.1262845627,0.08227368471,3.3866188269397637,0.5005001480602362,3.5902583272693804,0.2968606477306195,3.7797360795649775,0.10738289543502244,3.3782994763184333,0.5088194986815666,3.8853887344016016,0.001730240598398325,353.319
9613261,34.152,-118.45299999999999,3.8397372919999997,27.468000000000004,1.19,44.633538,9.193932,2.531961,18.01205029,34.289,-118.40299999999999,4.05,8.44,24,291.0,1.304416388,0.17228950350000002,3.818736723,0.1220009251,0.11290173960000001,0.1564223952,0.129550844,0.08655911381,3.89105403324702,-0.051316741247020126,4.010411824313514,-0.17067453231351415,4.04817830098429,-0.2084410089842903,3.9551109248524057,-0.11537363285240598,4.282218252160002,-0.44248096016000193,283.43698
9613261,34.257,-118.50299999999999,3.396538508,14.715,0.76,19.789713,6.177357,1.750104,12.97411621,34.289,-118.40299999999999,4.05,8.44,16,366.0,1.3892122619999998,0.2067315919,3.3497796510000004,0.1230576322,0.114044608,0.1574558009,0.1308622461,0.08830470002,3.604795980652763,-0.2082574726527633,3.5902583272693804,-0.19371981926938053,3.451233428822949,-0.05469492082294902,3.6943360590518837,-0.29779755105188377,4.094558261390597,-0.6980197533905974,467.21164
9613261,34.273,-118.464,4.381034836,61.803000000000004,1.68,52.772895,11.109825,3.415842,10.28641923,34.289,-118.40299999999999,4.05,8.44,13,319.0,1.400277335,0.2429986165,4.344331917,0.1231913437,0.1141893397,0.1575864101,0.1310283207,0.08852675976,4.111204644137018,0.2698301918629822,5.027284187953978,-0.6462493519539771,4.171125134245177,0.2099097017548237,4.0792418802999215,0.3017929557000789,4.434365943977811,-0.05333110797781071,476.31924
9613261,34.055,-118.264,2.0,9.81,0.34,15.214329000000001,2.458386,0.7769520000000001,30.1956626,34.289,-118.40299999999999,4.05,8.44,4,389.0,1.298782264,0.43471639240000004,2.27198078,0.12192861029999999,0.112823589,0.1563515957,0.1294611689,0.08644026471,3.091274008052115,-1.0912740080521148,3.3173168757330744,-1.3173168757330744,3.2582579184200746,-1.2582579184200746,3.0901055928195476,-1.0901055928195476,3.681934749303383,-1.681934749303383,399.52127
9613261,34.219,-118.62700000000001,2.9219381980000003,23.544,0.81,26.652789000000002,6.767919,1.739313,23.5724658,34.289,-118.40299999999999,4.05,8.44,7,299.0,1.266091846,0.1632912078,2.8628433560000004,0.1215035427,0.1123643759,0.15593522869999998,0.1289342378,0.08574325278999999,3.645472977751615,-0.7235347797516147,3.9066443003860636,-0.9847061023860633,3.669755778115378,-0.7478175801153775,3.7542112610351266,-0.8322730630351263,4.091415507496749,-1.1694773094967488,291.66574
9613261,34.262,-118.669,3.210360073,12.753,0.32,16.757442,2.362248,0.665118,26.03124595,34.289,-118.40299999999999,4.05,8.44,5,600.0,1.116299961,0.279738605,3.22258083,0.1194242013,0.1101219081,0.15389331679999999,0.1263610835,0.08237304566,3.052570468130262,0.15778960486973803,3.4939290718086715,-0.2835689988086716,3.3291617358453536,-0.11880166284535365,3.063945470870307,0.14641460212969282,3.602965028668139,-0.39260495566813924,413.3815
9613261,34.044000000000004,-118.443,2.9119188210000004,6.867000000000001,0.32,16.385642999999998,2.410317,0.6965100000000001,28.75664876,34.289,-118.40299999999999,4.05,8.44,25,295.0,1.412694079,0.1696741401,2.908706983,0.12334029560000001,0.114350599,0.1577318655,0.1312133601,0.08877444024,3.052570468130262,-0.14065164713026146,3.077218837755172,-0.1653000167551717,3.3126939763008068,-0.4007751553008063,3.0771559684506906,-0.16523714745069018,3.6263985548449935,-0.7144797338449931,306.9519
9613261,34.075,-118.21799999999999,3.615635324,9.81,0.28,11.810259,2.282787,0.601353,30.44775825,34.289,-118.40299999999999,4.05,8.44,2,337.0,0.9395551439000001,0.12789437310000001,3.5971192210000003,0.1166316942,0.1071206743,0.1511374086,0.1229172714,0.07795182674,2.9673223060730622,0.6483130179269376,3.3173168757330744,0.29831844826692544,3.0723691036450593,0.5432662203549405,3.041506720928731,0.5741286030712689,3.5517550420302215,0.06388028196977835,445.5487
9613261,34.029,-118.43299999999999,2.882688695,8.829,0.34,11.384505,3.863178,0.766161,30.24368703,34.289,-118.40299999999999,4.05,8.44,25,281.0,1.427431017,0.17912732059999997,2.863017015,0.1235156053,0.1145404357,0.1579030054,0.13143119109999998,0.08906636732,3.091274008052115,-0.2085853130521147,3.2463927653640274,-0.3637040703640273,3.0454215979170147,-0.1627329029170146,3.386510506986939,-0.5038218119869389,3.6748279964801167,-0.7921393014801166,296.32474
9613261,34.387,-118.53299999999999,3.491894373,20.601,0.71,17.130222,4.7088,1.5264360000000001,18.23325181,34.289,-118.40299999999999,4.05,8.44,18,296.0,1.3991583509999999,0.24051588989999997,3.484557878,0.12317786380000001,0.1141747476,0.1575732445,0.1310115768,0.08850436117,3.5613497726170404,-0.06945539961704039,3.816756782570649,-0.32486240957064894,3.3453101359824045,0.1465842370175956,3.5163184506029053,-0.024424077602905214,4.02507751024847,-0.5331831372484697,284.0541
9613261,34.084,-118.307,2.810465916,13.734000000000002,0.55,30.748464000000002,4.245768,1.186029,25.86149858,34.289,-118.40299999999999,4.05,8.44,8,382.0,1.61690147,0.4328003915,2.580636931,0.1256392278,0.11684360140000001,0.1599714679,0.1340739942,0.09263817886,3.398333153556538,-0.5878672375565381,3.5438153310343434,-0.7333494150343434,3.774672270738259,-0.9642063547382591,3.4484379328345236,-0.6379720168345235,3.8968650588507785,-1.0863991428507784,374.04074
9613261,34.199,-118.396,3.5204206019999997,11.772,0.6,23.300712,5.26797,1.32435,13.1071939,34.289,-118.40299999999999,4.05,8.44,10,321.0,1.507781464,0.38004252619999995,3.606545107,0.1244445526,0.1155471123,0.1588088765,0.1325863178,0.09062076529999999,3.453882338063956,0.06653826393604367,3.440047807106893,0.08037279489310656,3.5711046151723425,-0.05068401317234272,3.5899053535720977,-0.06948475157209799,3.952916795982832,-0.43249619398283246,306.90775
9627557,33.81841,-116.36873999999999,2.1883001909999997,6.394158,0.2283,9.657945,0.8103060000000001,0.085347,22.14426587,33.81517,-116.14633,3.89,8.25,2,244.0,1.5566293709999999,0.43001531600000004,2.3764612730000003,0.1249883808,0.11613703019999999,0.1593384339,0.1332632282,0.09153656625,2.8370036898906457,-0.6487034988906459,3.029194127733218,-0.8408939367332184,2.924705870819934,-0.7364056798199341,2.3622840536195464,-0.17398386261954668,2.55966381240746,-0.37136362140746026,293.5
9627557,33.82434,-116.51208999999999,2.775114471,3.9318480000000005,0.1215,5.224806,0.376704,0.032373,34.79640025,33.81517,-116.14633,3.89,8.25,5,273.0,1.205029773,0.426516227,2.6928514310000002,0.120683255,0.1114789586,0.1551307292,0.12791825210000002,0.08440587108999999,2.4343271285634662,0.34078734243653397,2.701854830664818,0.0732596403351824,2.4737892671725805,0.3013252038274197,1.7902423829038456,0.9848720880961546,2.0670875965008033,0.7080268744991969,293.50043
9627557,34.19551,-118.3534,3.0915846730000003,0.415944,0.0059,0.339426,0.051993,0.006867,207.95373909999998,33.81517,-116.14633,3.89,8.25,1,328.0,0.7801557176,0.0,3.0915846730000003,0.11368852730000001,0.1039706296,0.1482153637,0.11930270400000001,0.07342528409,1.0,2.0915846730000003,1.0,2.0915846730000003,1.0,2.0915846730000003,1.0,2.0915846730000003,1.0,2.0915846730000003,297.53003
9627557,34.01467,-118.45617,1.0,0.083385,0.004,0.224649,0.051993,0.004905,214.45041290000003,33.81517,-116.14633,3.89,8.25,1,375.0,1.610620596,0.0,1.0,0.1255724021,0.11677102589999999,0.1599065078,0.13399071640000002,0.09252479154,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,473.9156
9627557,34.27128,-118.74427,2.516792781,0.114777,0.0041,0.093195,0.036297,0.004905,244.8138222,33.81517,-116.14633,3.89,8.25,1,287.0,1.3152772640000001,0.0,2.516792781,0.12213956050000001,0.1130515846,0.15655809699999998,0.129722786,0.08678717938,1.0,1.516792781,1.0,1.516792781,1.0,1.516792781,1.0,1.516792781,1.0,1.516792781,293.5622
9627721,34.23217,-117.23483,3.2152201160000002,8.585712,0.299,11.618964,2.582973,0.263889,28.79599344,34.2895,-116.94583,5.13,9.12,3,684.0,1.539700192,0.08979724285,3.2940671519999998,0.12480161529999999,0.1159343877,0.1591566325,0.1330307029,0.09122157341,3.0092366468369116,0.20598346916308863,3.2275832046665753,-0.012363088666575095,3.060383597050814,0.15483651894918626,3.1225249794159318,0.09269513658406847,3.133236454446492,0.08198366155350811,658.82874
9627721,34.09316,-117.31671000000001,3.6691734389999997,31.93155,1.6358,63.51680699999999,7.148547,0.722016,41.51452039,34.2895,-116.94583,5.13,9.12,3,278.0,1.573773085,0.3577600179,3.3554069760000003,0.1251757148,0.11634034039999999,0.1595207225,0.1334965196,0.09185302212000002,4.094183399666617,-0.42500996066661756,4.111770914734601,-0.4425974757346012,4.307132512622922,-0.6379590736229224,3.790092824148206,-0.12091938514820644,3.644673329618549,0.024500109381450752,293.72357
9627721,34.09957,-117.43876000000002,2.237216143,3.5796690000000004,0.1696,6.549156,1.3586850000000001,0.125568,50.83866593,34.2895,-116.94583,5.13,9.12,1,295.0,1.11064395,0.0,2.237216143,0.1193410194,0.1100323364,0.1538114533,0.12625830300000002,0.08223959859,2.6472559964434215,-0.41003985344342153,2.638686363948279,-0.401470220948279,2.639603897550825,-0.402387754550825,2.701233340000475,-0.46401719700047517,2.7558619513316818,-0.5186458083316818,293.50055
9627721,33.99351,-117.37545,3.604825776,5.000157,0.2507,5.16006,1.252737,0.20601,52.24635276,34.2895,-116.94583,5.13,9.12,11,343.0,1.1851081140000002,0.24747590100000003,3.6224466110000004,0.1204077844,0.11118184269999999,0.15486026279999998,0.1275773218,0.08395903678,2.896756870918578,0.7080689050814222,2.863654557795572,0.7411712182044283,2.464637210838461,1.140188565161539,2.647992437033526,0.956833338966474,3.0074228616823606,0.5974029143176396,447.25363
9627721,33.8084,-116.96799999999999,2.7957807960000003,14.521742999999999,0.4931,13.602545999999998,4.403708999999999,0.60822,54.30612744,34.2895,-116.94583,5.13,9.12,4,252.0,1.148266278,0.1880852515,2.824024763,0.1198875327,0.11062102369999999,0.1543490513,0.12693380140000002,0.08311830464,3.328614453720772,-0.5328336577207717,3.581358971398809,-0.7855781753988089,3.176068824226695,-0.3802880282266945,3.4723900863222648,-0.6766092903222645,3.5575245635566324,-0.7617437675566321,281.27722
9627721,33.82434,-116.51208999999999,3.17947582,4.346811,0.271,11.762189999999999,2.885121,0.361008,65.99287308,34.2895,-116.94583,5.13,9.12,8,273.0,1.318865247,0.2500236829,3.1900450910000004,0.12218514050000001,0.11310085619999999,0.1566027044,0.1297793235,0.08686222460000001,2.9464648575853762,0.2330109624146237,2.769394588282073,0.410081231717927,3.0693757226556966,0.11010009734430337,3.195071669171443,-0.015595849171443188,3.292468234691691,-0.11299241469169097,293.50043
9627721,34.12084,-117.63793000000001,2.0,2.2033259999999997,0.0886,6.857189999999999,0.635688,0.114777,66.97578242,34.2895,-116.94583,5.13,9.12,1,368.0,0.3599495829,0.0,2.0,0.1021797937,0.09178827611,0.1366056427,0.10532387439999999,0.05708557145,2.2327275711739647,-0.2327275711739647,2.3120019912175045,-0.3120019912175045,2.673337730228843,-0.6733377302288428,2.2031224410303647,-0.2031224410303647,2.7102037450866847,-0.7102037450866847,351.90024
9627721,33.87574,-117.56106000000001,2.816322248,2.724237,0.1656,5.300343,1.122264,0.095157,73.55393177,34.2895,-116.94583,5.13,9.12,2,362.0,1.101799192,0.08275933490000001,2.796882694,0.119210198,0.1098914868,0.1536826772,0.12609668300000001,0.08202994005,2.632018688699826,0.18430355930017406,2.4548594893459734,0.36146275865402666,2.484324398359883,0.33199784964011725,2.575867479095847,0.24045476890415296,2.614949215935182,0.20137303206481816,351.81018
9627721,33.81841,-116.36873999999999,3.449768282,5.770242,0.3839,15.554735999999998,6.12144,0.37278,75.19053252,34.2895,-116.94583,5.13,9.12,1,244.0,1.3681115209999999,0.0,3.449768282,0.12280005220000001,0.1137658732,0.1572041,0.1305424075,0.08787767205,3.1688006248125853,0.2809676571874147,2.960080656998202,0.48968762500179785,3.2744985499872703,0.17526973201272966,3.688372912586229,-0.23860463058622905,3.3087730948853435,0.14099518711465642,293.5
9627721,33.57508,-117.26118999999998,2.8972689289999995,6.0822,0.2633,9.033047999999999,1.672605,0.122625,85.09015648,34.2895,-116.94583,5.13,9.12,2,401.0,1.341737323,0.1335722837,2.924648733,0.12247317939999999,0.1134122959,0.15688450339999999,0.1301366898,0.08733718346000001,2.92806276288592,-0.030793833885920385,2.9955239944553673,-0.09825506545536777,2.875610678169375,0.02165825083062467,2.8375480009918284,0.05972092800817119,2.743811002063101,0.15345792693689875,677.68884
9627721,33.5519,-116.6129,2.0,0.248193,0.0146,0.6925859999999999,0.163827,0.027468,88.05505667,34.2895,-116.94583,5.13,9.12,1,738.0,0.7717109531,0.0,2.0,0.11351841619999999,0.103788979,0.1480459138,0.11909426619999999,0.0731678987,1.0,1.0,1.0,1.0,1.0,1.0,1.0055383684165593,0.9944616315834407,1.9644650283107241,0.035534971689275885,697.18823
