,id,mag,date,time,lat,lon,dep,comcat_id
0,9529537,3.39,2000/01/21,04:40:01,36.97017,-118.553,0.0,ci9529537
1,9533253,3.11,2000/02/23,09:18:48,32.23283,-115.046,54.49,
2,9542957,3.63,2000/04/10,01:33:39,34.96317,-116.40733,10.79,
3,9543473,3.3,2000/04/14,00:36:43,37.89433,-116.673,0.02,
4,9545893,4.0,2000/05/02,06:46:11,32.2,-115.01,0.01,ci9149213
5,9545901,3.69,2000/05/02,07:06:27,32.22483,-115.0735,0.02,ci9149163
6,9521994,3.4,2000/05/02,07:24:29,32.18583,-115.104,6.0,ci9149167
7,9545909,3.23,2000/05/02,07:24:29,32.21133,-115.078,6.01,ci9149167
8,9545961,3.24,2000/05/02,13:03:38,32.21783,-115.02167,6.0,ci9149167
9,9546149,3.06,2000/05/04,06:26:32,31.9825,-114.9945,0.56,
10,9547077,3.41,2000/05/12,16:13:15,33.24117,-115.0095,28.9,
11,9553549,3.34,2000/07/03,10:08:00,31.57467,-115.81333,3.31,
12,9554517,3.31,2000/07/11,01:38:50,34.8665,-118.8905,0.0,
13,9554513,3.24,2000/07/11,01:38:50,36.09033,-117.9575,0.0,
14,9557745,3.41,2000/08/10,14:15:12,35.4085,-121.10367,0.06,
15,9560197,5.2,2000/09/03,08:36:30,38.4,-122.4,10.0,nc21123384
16,9560045,3.96,2000/09/03,08:37:08,37.9665,-119.2265,0.0,ci9560045
17,9562481,3.45,2000/09/09,19:12:14,36.60767,-116.31167,7.05,
18,9566421,3.01,2000/09/20,21:29:46,31.85667,-116.22583,0.0,
19,9567033,3.38,2000/09/21,18:08:55,36.03117,-120.52,0.01,
20,9570961,3.82,2000/09/26,07:20:50,37.57133,-118.88167,0.0,ci9570961
21,9584197,3.82,2000/10/14,04:53:31,37.31817,-117.14283,6.77,nn00017645
22,9600953,3.6,2000/12/04,14:44:39,32.15383,-115.07733,7.0,
23,11012188,3.26,2000/12/05,21:18:47,36.083,-117.909,4.6,usp000a5jn
24,9605445,3.19,2000/12/19,02:21:23,32.08317,-116.31734,0.0,ci7210456
25,9605901,3.01,2000/12/21,04:57:19,37.71,-119.44434,0.0,
26,9606793,3.07,2000/12/24,20:52:56,36.85333,-117.1425,0.0,
27,9607761,3.28,2000/12/29,02:45:15,37.31783,-118.361,0.0,
28,9609401,3.04,2001/01/04,09:54:36,31.999,-116.087,6.0,ci9609401
29,9610589,3.2,2001/01/07,07:19:23,32.31133,-114.9235,6.0,ci9610589
30,9611657,3.74,2001/01/09,19:09:18,31.946,-114.823,6.0,ci9611657
31,9173090,3.09,2001/01/11,12:10:08,31.904,-114.765,6.0,ci9173071
32,9173098,3.12,2001/01/11,12:47:11,31.315,-115.816,6.0,ci9173098
33,9613069,3.58,2001/01/13,17:40:05,35.04417,-117.6415,0.0,
34,9613261,4.05,2001/01/14,02:50:54,34.289,-118.403,8.44,ci9173365
35,9173533,3.17,2001/01/16,12:29:16,31.952,-114.757,6.0,ci9173533
36,9613829,4.38,2001/01/17,01:26:34,31.86267,-114.63317,27.3,ci9613829
37,7212430,3.21,2001/01/17,04:13:04,32.448,-113.719,6.0,ci7212430
38,9613901,3.36,2001/01/17,04:47:21,31.927,-114.729,6.0,ci9173533
39,9613949,3.67,2001/01/17,09:33:31,31.909,-114.78,6.0,ci9613949
40,9613957,3.04,2001/01/17,09:51:58,31.89,-114.705,6.0,ci9173533
41,9613961,3.14,2001/01/17,10:10:05,31.902,-114.746,6.0,ci9173533
42,9173698,3.28,2001/01/18,10:23:08,31.914,-114.787,6.0,ci9173621
43,9614449,3.83,2001/01/18,15:12:47,36.95033,-118.503,7.1,ci9614449
44,9619349,3.16,2001/01/28,21:27:08,31.946,-116.295,6.0,ci9619349
45,9622353,3.21,2001/02/02,11:19:41,37.287,-118.599,6.84,nc21145844
46,9623517,3.06,2001/02/04,03:29:05,36.09717,-115.365,7.0,nn00023590
47,9624197,3.44,2001/02/05,11:54:20,32.395,-117.589,25.62,ci9624197
48,9624761,3.45,2001/02/06,13:46:09,31.75117,-116.01067,4.97,ci9624761
49,9624837,3.42,2001/02/06,14:17:07,31.92733,-115.84483,7.01,ci9624837
50,9625229,3.1,2001/02/07,13:59:45,36.59,-120.51083,2.66,
51,9627557,3.89,2001/02/10,17:50:22,33.81517,-116.14633,8.25,ci9627557
52,9627721,5.13,2001/02/10,21:05:06,34.2895,-116.94583,9.12,
53,9627809,3.03,2001/02/10,21:35:09,34.302,-116.93133,6.39,ci9627073
54,9627873,3.22,2001/02/10,23:34:16,34.28383,-116.94667,6.92,ci9627809
55,9627953,4.22,2001/02/11,00:39:16,34.2875,-116.94183,8.12,ci9627953
56,9628313,3.19,2001/02/11,07:14:40,34.29333,-116.93667,5.22,ci9627809
57,9628369,3.08,2001/02/11,10:41:16,34.29517,-116.9395,5.75,ci9627789
58,9628901,3.47,2001/02/13,03:04:36,34.28867,-116.94183,6.21,ci9628901
59,9628933,3.56,2001/02/13,06:11:48,34.2775,-116.9425,6.23,ci9628901
60,9629061,3.43,2001/02/13,20:22:58,31.564,-116.86067,0.07,ci9629061
61,9629261,3.14,2001/02/14,19:25:04,34.30067,-116.93617,5.0,ci9629125
62,9630113,3.29,2001/02/18,06:09:32,33.67467,-116.80883,16.66,ci9630113
63,9630517,3.06,2001/02/20,10:36:48,33.7085,-116.77567,16.41,ci9630517
64,9631385,3.8,2001/02/24,06:10:00,35.112,-117.525,3.63,ci9631385
65,9631733,3.26,2001/02/25,23:18:51,36.68317,-119.43317,0.0,ci9631733
66,9631745,3.26,2001/02/26,00:11:30,34.70733,-116.30067,5.07,ci9631745
67,9632925,3.06,2001/03/02,17:38:06,34.33933,-117.44683,14.14,ci9632925
68,9633201,3.18,2001/03/04,07:16:52,34.02517,-117.00333,11.53,ci9633201
69,9633361,3.13,2001/03/05,19:00:35,33.37483,-116.30933,13.99,ci9633361
70,9633589,3.4,2001/03/06,20:34:24,31.85033,-115.88067,24.84,ci9633589
71,9634469,3.06,2001/03/11,12:10:53,36.35283,-117.44233,5.6,ci9634469
72,9634937,3.19,2001/03/14,01:19:42,34.64667,-116.29417,5.6,ci9634937
73,9635401,3.3,2001/03/17,02:55:53,36.96967,-118.52283,5.41,
74,9635469,3.1,2001/03/17,11:12:16,32.94167,-119.11517,7.01,ci9635469
75,9635709,3.45,2001/03/17,22:04:21,35.77233,-118.03433,4.12,ci9635709
76,9636997,3.03,2001/03/22,07:10:01,36.04433,-117.67783,2.85,ci9636997
77,9638417,3.05,2001/03/24,09:06:58,34.80683,-116.27217,5.0,ci9638417
78,9639729,3.35,2001/03/25,00:41:25,34.04767,-117.5705,7.53,ci9639729
79,9641025,3.21,2001/03/29,15:54:35,34.69117,-116.30767,5.54,ci9641025
80,9641549,3.19,2001/03/31,17:56:42,31.77917,-116.02733,5.13,ci9641549
81,9641857,3.47,2001/04/02,10:19:53,33.24033,-116.25533,9.26,ci9641857
82,9642449,3.16,2001/04/05,20:28:32,33.8715,-117.02417,13.34,ci9642449
83,9642941,3.75,2001/04/08,01:25:29,36.01733,-117.81167,3.61,ci9642941
84,9643353,3.06,2001/04/10,00:00:58,36.04467,-117.675,2.03,ci9643353
85,9643369,3.17,2001/04/10,01:47:42,34.53633,-116.26683,5.6,ci9643369
86,9643685,3.07,2001/04/11,19:53:58,36.37983,-117.82883,5.6,ci9643685
87,9643697,3.09,2001/04/11,23:55:47,36.36783,-117.84467,5.27,ci9643685
88,9643705,3.08,2001/04/12,00:21:01,35.98333,-118.333,5.6,ci9643701
89,9644037,3.59,2001/04/13,02:48:44,35.93967,-120.53,6.99,nc21157989
90,9644101,3.64,2001/04/13,11:50:12,33.87767,-117.68817,3.59,ci9644101
91,9644105,3.08,2001/04/13,11:54:51,34.04783,-117.10617,5.93,ci9644105
92,9644281,3.03,2001/04/14,05:47:37,33.201,-115.59383,2.52,ci9644281
93,9644345,3.77,2001/04/14,14:51:23,35.98933,-118.33117,5.6,ci9644345
94,9644349,3.03,2001/04/14,14:54:00,35.98967,-118.3325,5.6,ci9644349
95,9644497,3.04,2001/04/14,16:25:16,35.9865,-118.33117,5.6,ci9644349
96,9645193,3.01,2001/04/17,08:49:07,35.99133,-118.3395,5.6,ci9645193
97,9645677,3.14,2001/04/19,02:20:25,36.329,-118.34783,5.6,ci9645677
98,9645749,3.24,2001/04/19,09:02:40,34.70933,-118.71533,14.03,ci9645749
99,9645945,3.4,2001/04/20,09:52:12,33.7045,-116.77617,16.89,ci9645945
100,9646589,3.51,2001/04/23,16:33:49,36.02483,-117.88267,4.77,ci9646589
101,9646629,3.23,2001/04/23,16:44:11,36.0255,-117.89533,3.56,ci9646589
102,9646797,3.3,2001/04/23,19:59:53,36.02583,-117.88833,3.78,ci9646589
103,9647261,3.1,2001/04/24,11:57:00,36.03033,-119.89333,0.0,nc21160018
104,9647549,3.26,2001/04/25,01:13:43,34.64783,-116.27967,5.84,ci9647549
105,9649797,3.03,2001/05/04,08:22:14,37.54983,-118.83167,6.18,nc21161937
106,9652545,3.84,2001/05/14,17:13:30,34.22617,-117.43967,8.73,ci9652545
107,9652661,3.71,2001/05/15,02:39:48,35.73467,-121.55017,7.01,
108,9653261,3.02,2001/05/17,19:49:47,35.79883,-118.04467,8.03,ci9653261
109,9653293,3.57,2001/05/17,20:47:59,35.7985,-118.03983,5.6,ci9653293
110,9653349,4.25,2001/05/17,21:53:46,35.799,-118.04367,8.74,ci9653349
111,9653493,4.1,2001/05/17,22:56:46,35.796,-118.04617,8.44,ci9653349
112,9653565,3.15,2001/05/17,23:23:38,35.794,-118.04867,9.13,ci9653261
113,10856059,3.14,2001/05/18,01:24:25,35.79817,-118.045,7.79,ci9653261
114,9653733,3.03,2001/05/18,02:27:56,35.80217,-118.0445,9.2,ci9653261
115,9654117,3.19,2001/05/19,02:06:16,31.79017,-116.22267,6.88,ci9654117
116,9655209,3.78,2001/05/23,19:10:35,34.02383,-116.75717,14.38,ci9655209
117,9655873,3.09,2001/05/26,00:37:10,33.99767,-116.56067,11.87,ci9655873
118,9656105,3.12,2001/05/26,18:59:04,37.9855,-118.765,7.05,
119,9656201,3.37,2001/05/27,01:29:52,31.81683,-116.2915,6.0,ci9656201
120,9657029,3.17,2001/05/29,01:09:56,37.0415,-117.72283,6.92,ci9657029
121,9658681,3.15,2001/06/05,09:38:46,33.67767,-116.76033,16.35,ci9658681
122,9659133,3.06,2001/06/07,18:28:30,33.03167,-115.59483,12.4,ci9659133
123,9659389,3.12,2001/06/08,23:15:28,34.56867,-116.23133,7.0,ci9659389
124,9659437,3.16,2001/06/09,02:34:01,34.22567,-117.46417,14.77,ci9659437
125,9659661,3.01,2001/06/10,04:23:33,36.0295,-117.88583,3.21,ci9659661
126,9660205,3.07,2001/06/12,12:08:24,33.6875,-116.81633,15.27,ci9660205
127,9660449,3.35,2001/06/13,07:44:14,32.72933,-115.41383,16.96,ci9660449
128,9662197,3.07,2001/06/17,10:57:29,37.393,-117.275,7.0,ci9662197
129,9663085,3.07,2001/06/19,03:56:37,32.33517,-115.22583,7.01,ci9663085
130,9664317,3.01,2001/06/20,22:30:44,35.799,-118.04133,7.18,ci9664317
131,11614608,3.19,2001/06/23,11:40:17,31.813,-116.242,0.67,ci11614608
132,9666401,3.3,2001/07/01,05:14:39,36.09833,-118.40033,10.46,ci9666401
133,9666905,3.92,2001/07/03,11:40:48,34.2635,-116.76417,3.3,ci9666905
134,9666909,3.02,2001/07/03,11:43:14,34.26283,-116.7665,4.32,ci9666909
135,9671933,3.6,2001/07/14,17:30:29,36.03033,-117.87783,2.68,ci9671933
136,10964587,3.8,2001/07/14,17:30:40,36.02283,-117.87083,3.74,ci9671933
137,9671937,3.91,2001/07/14,17:32:49,36.02667,-117.874,3.65,ci10964587
138,9672013,3.36,2001/07/14,17:55:45,36.026,-117.87517,3.32,ci9671933
139,9673237,3.02,2001/07/16,03:21:40,33.46183,-116.41683,14.61,ci9673237
140,9673461,3.02,2001/07/16,13:05:06,36.0215,-117.87283,3.47,ci9673005
141,9673577,3.5,2001/07/16,15:55:28,36.01783,-117.87767,2.88,ci9673577
142,9673581,3.18,2001/07/16,15:57:15,36.00967,-117.879,3.43,ci9673417
143,10968851,3.18,2001/07/16,15:57:23,36.00983,-117.88567,2.3,ci9673417
144,9674049,5.1,2001/07/17,12:07:26,36.01633,-117.87433,2.97,ci9674049
145,9674069,3.06,2001/07/17,12:16:28,36.03517,-117.87517,4.59,ci9673461
146,10970835,3.6,2001/07/17,12:22:20,36.02567,-117.881,1.93,ci9673577
147,9674093,3.75,2001/07/17,12:22:29,36.02683,-117.865,5.49,ci9673577
148,9674097,4.07,2001/07/17,12:25:19,36.043,-117.87217,5.6,ci10970835
149,10970503,3.1,2001/07/17,12:26:00,36.006,-117.89233,0.14,ci9673461
150,9674141,3.16,2001/07/17,12:36:38,36.03033,-117.88483,3.12,ci9673461
151,9674205,3.69,2001/07/17,12:56:31,36.0285,-117.88283,2.72,ci9673577
152,9674213,4.65,2001/07/17,12:59:59,36.017,-117.88233,0.4,ci9674213
153,9674653,3.68,2001/07/17,14:59:50,36.0325,-117.8835,2.61,ci9673577
154,9675181,3.27,2001/07/17,17:30:58,35.9985,-117.8715,5.31,ci9673737
155,9678997,3.48,2001/07/19,10:56:25,36.01383,-117.87517,3.15,ci9678997
156,9679285,3.25,2001/07/19,15:01:08,35.99567,-117.86767,3.36,ci9678997
157,9679573,3.15,2001/07/19,19:07:35,36.0095,-117.8755,4.74,ci9678081
158,10972299,3.79,2001/07/19,20:42:37,34.2655,-117.46417,10.91,ci10972299
159,10976071,3.46,2001/07/20,01:04:01,35.99733,-117.87517,3.95,ci9678997
160,10980179,3.05,2001/07/20,05:53:05,36.0065,-117.8765,5.21,ci9678845
161,10992159,4.43,2001/07/20,12:53:08,35.995,-117.87717,3.42,ci10992159
162,10992311,3.13,2001/07/20,14:40:15,35.99333,-117.87467,3.6,ci9679285
163,11464055,3.4,2001/07/21,11:15:36,35.98817,-117.87333,3.06,ci10992311
164,9682377,3.14,2001/07/21,19:57:53,32.70967,-116.06367,0.03,ci9682377
165,9682457,3.09,2001/07/21,22:07:02,35.99233,-117.87667,4.19,ci11488055
166,9682745,3.02,2001/07/22,08:13:58,34.2875,-116.98783,8.3,ci9682745
167,9683913,3.7,2001/07/23,21:02:47,35.99,-117.879,3.99,ci9683913
168,11671240,3.25,2001/07/24,08:54:51,35.98217,-117.86867,3.11,ci11671240
169,11671476,3.29,2001/07/24,13:43:18,35.98333,-117.86133,1.36,ci11671240
170,11671908,3.04,2001/07/25,01:19:26,31.66717,-116.09667,0.3,ci11671908
171,9686289,3.07,2001/07/27,17:53:19,36.0605,-117.87417,2.1,ci11674744
172,9686565,4.01,2001/07/28,01:09:29,36.05817,-117.8715,1.66,ci9686565
173,9686897,3.12,2001/07/28,09:41:29,36.05017,-117.8775,2.85,ci9686289
174,9688025,3.66,2001/07/30,23:34:18,36.04867,-117.88283,2.75,ci9688025
175,9688073,3.49,2001/07/31,00:47:35,36.05117,-117.8835,3.09,ci9688025
176,9688281,3.26,2001/07/31,09:08:27,36.0275,-117.884,3.77,ci9688073
177,9688709,3.62,2001/08/01,03:05:16,35.98933,-117.87817,3.48,ci9688709
178,9689049,3.21,2001/08/01,11:47:03,31.67583,-116.0025,1.41,ci9689049
179,9689253,3.06,2001/08/01,21:31:43,36.062,-117.89667,1.69,ci9689253
180,9689717,3.67,2001/08/02,16:21:19,37.2195,-117.79133,10.06,ci9689717
181,9690797,3.16,2001/08/04,19:05:55,35.7305,-118.48233,4.92,ci9690797
182,9692049,3.47,2001/08/07,16:52:54,32.10567,-116.4235,7.0,ci9692049
183,9692689,3.03,2001/08/09,01:13:07,32.76783,-118.2055,7.0,ci9692689
184,9693369,3.3,2001/08/10,20:20:28,36.08433,-118.50367,31.07,
185,9693565,3.82,2001/08/11,12:01:44,39.171,-120.93417,7.0,
186,9693829,3.35,2001/08/12,08:57:30,31.94417,-117.3095,7.01,ci9693829
187,9693833,3.41,2001/08/12,08:57:48,32.48933,-116.29817,9.91,ci9693833
188,9693913,3.39,2001/08/12,14:13:14,31.96817,-117.32583,7.01,ci9693829
189,9694241,3.39,2001/08/13,14:06:09,35.5345,-121.21817,5.53,
190,9695397,4.36,2001/08/16,18:04:34,32.7595,-118.28817,6.94,ci9695397
191,9695445,3.26,2001/08/16,20:04:19,32.76017,-118.321,26.28,ci9695445
192,9695457,3.06,2001/08/16,20:37:00,32.7275,-118.393,31.39,
193,9695549,4.17,2001/08/16,22:06:28,32.7335,-118.33417,25.22,ci9695397
194,9696429,3.22,2001/08/20,01:26:32,34.63633,-116.3145,5.6,ci9696429
195,9696461,3.05,2001/08/20,07:34:23,34.0435,-117.25017,15.68,ci9696461
196,9697153,3.12,2001/08/22,13:06:26,34.59517,-116.27067,5.6,ci9697153
197,9697481,3.06,2001/08/23,11:25:40,36.04717,-117.87217,2.99,ci9697481
198,9698857,3.39,2001/08/28,21:30:12,33.647,-116.74183,14.1,ci9698857
199,9700049,3.49,2001/09/01,23:05:59,33.37167,-116.41667,9.59,ci9700049
200,9700217,3.38,2001/09/02,14:11:12,36.23783,-120.22867,6.99,nc21192272
201,9700593,3.11,2001/09/03,09:55:34,33.37667,-116.4195,11.23,ci9700397
202,9700605,3.16,2001/09/03,11:22:04,31.27067,-116.4265,0.22,usp000anjg
203,9700609,3.12,2001/09/03,11:22:05,31.328,-116.44933,0.22,usp000anjg
204,9703061,3.08,2001/09/08,04:25:14,34.27617,-117.49983,13.7,ci9703061
205,9703873,4.24,2001/09/09,23:59:18,34.059,-118.3885,7.9,ci9703873
206,9704437,3.04,2001/09/10,17:40:09,33.45183,-116.63,9.22,ci9704437
207,9706897,3.1,2001/09/17,01:14:49,33.9225,-117.77383,11.83,ci9706897
208,9707757,3.17,2001/09/20,23:43:24,32.9255,-117.77033,7.0,ci9707757
209,9708393,3.01,2001/09/23,22:44:33,33.50867,-116.51317,15.1,ci9708393
210,9708729,3.07,2001/09/25,11:35:14,36.08783,-117.8935,0.09,ci9708729
211,9708813,3.03,2001/09/25,18:34:09,36.44283,-117.86517,5.68,ci9708813
212,9709105,3.24,2001/09/26,17:52:11,36.21833,-120.25983,12.91,nc21196276
213,9709553,3.08,2001/09/29,06:51:06,34.04833,-116.77033,13.71,ci9709553
214,9709589,3.01,2001/09/29,11:50:01,34.9895,-119.45783,15.14,ci9709589
215,9709753,3.09,2001/09/30,08:09:17,31.98533,-115.823,6.99,ci9709753
216,9712073,3.25,2001/10/09,15:30:54,33.99633,-120.0695,7.0,ci9712073
217,9712905,3.36,2001/10/10,06:41:49,31.9855,-116.2625,7.02,ci9712905
218,9713157,3.07,2001/10/11,18:56:50,34.8195,-116.3535,2.95,ci9713157
219,9713401,3.06,2001/10/12,16:08:40,33.50133,-116.5205,12.6,ci9713401
220,9713697,3.11,2001/10/14,01:00:29,31.95567,-116.31833,7.01,ci9713697
221,9714385,3.26,2001/10/17,05:53:58,34.63933,-116.23133,3.49,ci9714385
222,11739600,3.34,2001/10/23,20:57:05,32.097,-117.40267,7.0,ci11739600
223,9716149,3.2,2001/10/25,04:43:30,31.837,-116.2405,5.6,ci9716149
224,9716177,3.09,2001/10/25,06:41:46,33.28633,-118.682,5.6,ci9716177
225,9716541,3.31,2001/10/26,21:06:30,32.6705,-116.10267,17.23,
226,9716853,3.98,2001/10/28,16:27:46,33.922,-118.27017,21.13,ci9716853
227,11743612,3.44,2001/10/30,12:58:33,34.3515,-116.4715,9.39,ci11743612
228,9717965,3.08,2001/10/31,02:17:07,32.60983,-116.15483,7.58,ci9717965
229,9718013,5.09,2001/10/31,07:56:17,33.50833,-116.51433,15.22,ci9718013
230,9720205,3.27,2001/11/03,19:53:57,34.16167,-116.43417,9.59,ci9720205
231,9720229,3.03,2001/11/03,20:37:54,34.1545,-116.43367,5.4,ci9720205
232,9721857,3.01,2001/11/10,11:05:35,32.37783,-115.3725,7.01,ci9721857
233,9722481,3.03,2001/11/13,16:03:43,33.32533,-115.6915,6.28,ci9722481
234,9722489,3.24,2001/11/13,16:08:37,33.31767,-115.698,3.94,ci9722481
235,9722529,3.44,2001/11/13,16:45:05,33.311,-115.70383,3.6,ci9722489
236,9722577,3.14,2001/11/13,18:57:08,33.30733,-115.71133,3.79,ci9722481
237,9722633,4.11,2001/11/13,20:43:15,33.31717,-115.70017,5.5,ci9722633
238,9722637,3.22,2001/11/13,20:46:40,33.30583,-115.7215,2.62,ci9722481
239,9722669,3.18,2001/11/13,21:00:40,33.31167,-115.70567,3.64,ci9722481
240,9724801,3.23,2001/11/23,17:06:43,34.61333,-116.27817,5.6,ci9724801
241,9728853,3.18,2001/12/02,21:26:50,37.54284,-118.85384,3.73,nc21204529
242,9729017,3.11,2001/12/03,00:50:08,37.39217,-118.62617,0.22,
243,9731517,3.38,2001/12/07,20:47:50,34.4095,-116.4655,8.71,ci9731517
244,9732601,5.1,2001/12/08,23:36:10,31.99767,-115.00167,7.0,ci9732973
245,9732661,3.24,2001/12/08,23:51:20,31.98233,-114.94717,6.99,ci9732661
246,9732665,3.18,2001/12/08,23:56:10,32.0475,-114.81467,84.43,ci9732665
247,9732745,3.4,2001/12/09,00:06:45,32.07833,-114.94767,7.0,ci9732661
248,9732973,4.89,2001/12/09,01:42:26,32.0035,-115.01,7.06,ci9732973
249,9733233,3.19,2001/12/09,11:07:13,32.0835,-114.9785,7.0,ci9732665
250,9733897,3.14,2001/12/11,09:23:44,32.0925,-114.9785,7.0,ci9733897
251,9734033,3.62,2001/12/11,21:40:35,34.10783,-116.72333,9.27,ci9734033
252,9734797,3.05,2001/12/13,17:16:45,36.00967,-117.8775,3.29,ci9734797
253,9735129,3.97,2001/12/14,12:01:36,33.9545,-117.74633,13.83,ci9735129
254,9737445,3.02,2001/12/18,16:24:40,31.9835,-117.35067,7.0,ci9737445
255,9737457,3.05,2001/12/18,17:46:09,36.9325,-120.98683,6.99,ci9737457
256,9737805,3.31,2001/12/20,08:25:17,36.08,-120.09184,0.0,
257,9737857,3.37,2001/12/20,16:04:08,32.00117,-117.38183,7.0,ci9737857
258,9738165,3.37,2001/12/21,23:28:31,31.99,-117.389,11.11,ci9738165
259,9740977,3.14,2001/12/29,07:40:03,32.07833,-115.0025,6.99,ci9740977
260,9741073,3.16,2001/12/29,18:13:30,35.85483,-120.47233,6.99,
261,9741665,3.37,2001/12/31,05:06:29,31.7875,-116.25333,0.04,ci9741665
262,9742149,3.03,2002/01/01,21:23:58,33.2645,-116.14183,5.54,ci9742149
263,9742277,4.21,2002/01/02,12:11:29,33.37933,-116.4345,12.58,ci9742277
264,9743989,3.51,2002/01/04,19:29:30,32.40817,-115.105,7.0,ci9743989
265,9744005,3.26,2002/01/04,19:38:08,32.429,-115.084,7.01,ci9743989
266,9744041,3.03,2002/01/04,20:21:21,32.418,-115.07783,7.0,ci9743945
267,9744097,3.01,2002/01/04,21:48:56,32.424,-115.09917,7.0,ci9743945
268,9744101,3.44,2002/01/04,21:52:21,32.38767,-115.04,7.0,ci9743989
269,9744193,3.41,2002/01/04,22:58:44,32.39733,-115.02783,7.0,ci9743989
270,9744197,3.18,2002/01/04,23:02:40,32.5395,-115.087,7.03,ci9744197
271,9744377,3.48,2002/01/05,02:28:00,32.37967,-115.0285,7.0,ci9743989
272,9744393,3.32,2002/01/05,04:00:04,32.35583,-115.01267,7.02,ci9743989
273,9744405,3.16,2002/01/05,04:19:05,32.3125,-114.995,7.01,ci9744101
274,9744409,3.58,2002/01/05,04:24:13,32.39417,-115.03217,7.0,ci9743989
275,9744413,3.22,2002/01/05,04:32:08,32.37383,-115.03333,7.0,ci9743989
276,9744417,3.03,2002/01/05,04:39:00,32.35533,-115.01017,7.04,ci9743945
277,9744421,3.41,2002/01/05,04:44:28,32.3395,-114.99033,7.0,ci9744005
278,9744473,3.2,2002/01/05,08:48:42,32.39983,-115.04383,7.0,ci9744005
279,9744477,3.18,2002/01/05,08:51:31,32.306,-114.9685,7.02,ci9744101
280,9504422,3.08,2002/01/06,00:38:17,32.41883,-115.0745,7.0,ci9744393
281,9744877,3.25,2002/01/06,00:43:56,32.29633,-115.0375,7.12,ci9744377
282,9744905,3.43,2002/01/06,01:25:11,32.3785,-115.055,7.0,ci9744377
283,9504418,3.47,2002/01/06,01:25:38,32.413,-115.06617,7.0,ci9744377
284,9745753,3.15,2002/01/07,03:22:03,34.462,-116.48267,3.9,ci9745753
285,9747397,3.11,2002/01/11,23:40:53,32.38167,-115.07017,7.01,ci9747073
286,9747849,3.14,2002/01/12,17:44:41,32.314,-115.023,7.01,ci9747397
287,9748061,3.01,2002/01/13,13:10:05,32.40383,-115.093,7.0,ci9747849
288,9748381,3.29,2002/01/14,05:33:59,32.419,-115.10267,7.01,ci9748061
289,9749669,3.47,2002/01/18,09:23:50,32.41033,-115.09567,7.0,ci9749669
290,9750141,4.19,2002/01/19,23:44:29,31.04883,-115.38733,6.71,
291,9751769,3.3,2002/01/22,08:39:31,34.54233,-118.97683,21.96,ci9751769
292,12311476,3.12,2002/01/27,07:01:14,36.052,-119.79933,7.01,nc21210477
293,12319564,3.04,2002/01/28,16:30:17,36.04383,-117.87717,3.34,ci12319564
294,9753481,3.09,2002/01/29,05:53:08,34.354,-118.65083,12.97,ci9753481
295,9753485,4.18,2002/01/29,05:53:29,34.36133,-118.65717,14.15,ci9753485
296,9753489,3.9,2002/01/29,06:00:40,34.3705,-118.66783,14.21,ci9753485
297,9753497,3.8,2002/01/29,06:08:02,34.36533,-118.66433,14.45,ci9753489
298,9753949,3.59,2002/01/29,20:23:07,34.36283,-118.66683,12.6,ci9753497
299,9753965,3.07,2002/01/29,20:27:27,34.3675,-118.66133,13.06,ci9753481
300,9755013,3.47,2002/01/30,18:47:57,34.36617,-118.66067,12.77,ci9753949
301,12415448,3.58,2002/02/04,04:39:10,33.04667,-116.44017,16.11,ci12415448
302,9758113,3.38,2002/02/07,05:29:32,34.10817,-116.70533,7.36,ci9758113
303,12447436,3.67,2002/02/09,02:42:20,32.30067,-117.704,7.0,ci12447436
304,12455464,3.04,2002/02/18,23:05:34,32.28417,-115.27383,6.0,ci12455464
305,12455484,3.27,2002/02/19,00:30:40,32.2595,-115.24817,7.01,ci12455464
306,12455556,3.01,2002/02/19,07:32:24,37.39433,-117.06867,5.08,nn00044711
307,12456160,3.16,2002/02/21,18:27:26,32.565,-115.77483,5.6,ci12456160
308,12456384,5.7,2002/02/22,19:32:42,32.31883,-115.3215,7.0,ci12456384
309,12456388,3.37,2002/02/22,19:42:34,32.32467,-115.32017,7.01,ci12456388
310,12456400,3.24,2002/02/22,19:45:51,32.37217,-115.31667,6.99,ci12456388
311,12456396,3.14,2002/02/22,19:47:59,32.30083,-115.313,7.0,ci12456388
312,12456404,3.04,2002/02/22,19:49:19,32.29683,-115.31367,7.0,ci12456400
313,12456408,3.17,2002/02/22,19:50:09,32.3175,-115.30233,7.0,ci12456388
314,12456420,3.12,2002/02/22,19:55:19,32.29133,-115.32217,7.0,ci12456388
315,12456448,3.19,2002/02/22,20:09:54,32.31583,-115.31917,7.0,ci12456388
316,12456460,3.52,2002/02/22,20:20:00,32.3065,-115.32017,7.02,ci12456388
317,12456476,4.13,2002/02/22,20:33:49,32.30433,-115.33317,7.02,ci12456476
318,12456480,3.05,2002/02/22,20:39:28,32.3245,-115.3215,7.01,ci12456400
319,12456548,3.04,2002/02/22,21:20:11,32.29733,-115.32333,7.0,ci12456400
320,12456560,3.19,2002/02/22,21:34:47,32.3115,-115.32283,7.01,ci12456388
321,12456696,3.59,2002/02/22,23:20:35,32.29133,-115.32883,7.01,ci12456388
322,12456700,3.19,2002/02/22,23:23:49,32.2735,-115.3115,7.0,ci12456388
